transaction_id,amount,currency,customer_id,created_at,status,stripe_transaction_id,fee,net_amount,settled_at
TXN-3B9AD4A9,4936.62,USD,CUST-3975,2024-07-16 03:59:00,settled,STR-TXN-3B9AD4A9,143.46,4793.16,2024-07-18 03:59:00
TXN-B9215979,272.67,USD,CUST-9920,2024-10-25 06:15:00,settled,STR-TXN-B9215979,8.21,264.46,2024-10-27 06:15:00
TXN-C02C526F,4705.38,USD,CUST-5931,2024-06-11 09:13:00,settled,STR-TXN-C02C526F,136.76,4568.62,2024-06-13 09:13:00
TXN-E6CF1356,2269.5,EUR,CUST-4604,2024-12-02 14:14:00,settled,STR-TXN-E6CF1356,66.12,2203.38,2024-12-04 14:14:00
TXN-A1F0AC67,4805.64,USD,CUST-1491,2024-09-30 20:43:00,settled,STR-TXN-A1F0AC67,139.66,4665.98,2024-10-02 20:43:00
TXN-32F12B06,2483.46,GBP,CUST-6837,2024-03-26 04:59:00,settled,STR-TXN-32F12B06,72.32,2411.14,2024-03-28 04:59:00
TXN-92F35137,406.21,GBP,CUST-8317,2024-02-17 17:17:00,settled,STR-TXN-92F35137,12.08,394.13,2024-02-19 17:17:00
TXN-4F5E50A2,790.53,USD,CUST-5577,2024-03-31 13:56:00,failed,STR-TXN-4F5E50A2,23.23,767.3,2024-04-02 13:56:00
TXN-436AFC5E,3989.58,USD,CUST-5375,2024-12-14 20:56:00,refunded,STR-TXN-436AFC5E,116.0,3873.58,2024-12-16 20:56:00
TXN-2A38ABBE,252.56,EUR,CUST-4178,2024-11-25 05:55:00,settled,STR-TXN-2A38ABBE,7.62,244.94,2024-11-27 05:55:00
TXN-802A2916,3460.59,EUR,CUST-6594,2024-03-16 07:57:00,refunded,STR-TXN-802A2916,100.66,3359.93,2024-03-18 07:57:00
TXN-2064E92A,2319.37,USD,CUST-8044,2024-07-23 21:20:00,refunded,STR-TXN-2064E92A,67.56,2251.81,2024-07-25 21:20:00
TXN-264F119F,949.62,EUR,CUST-1055,2024-02-27 08:58:00,settled,STR-TXN-264F119F,27.84,921.78,2024-02-29 08:58:00
TXN-C2F0C686,3232.07,USD,CUST-6850,2024-03-19 14:59:00,failed,STR-TXN-C2F0C686,94.03,3138.04,2024-03-21 14:59:00
TXN-1D493F6D,323.78,USD,CUST-6332,2024-11-28 16:42:00,settled,STR-TXN-1D493F6D,9.69,314.09,2024-11-30 16:42:00
TXN-6D67550E,191.47,USD,CUST-8927,2024-12-15 05:46:00,settled,STR-TXN-6D67550E,5.85,185.62,2024-12-17 05:46:00
TXN-99FA2A53,337.91,USD,CUST-6239,2024-08-25 21:54:00,settled,STR-TXN-99FA2A53,10.1,327.81,2024-08-27 21:54:00
TXN-8727811B,614.46,USD,CUST-5933,2024-04-26 18:44:00,settled,STR-TXN-8727811B,17.94,590.44,2024-04-28 18:44:00
TXN-29ADFF14,3848.5,USD,CUST-7520,2024-09-27 20:44:00,settled,STR-TXN-29ADFF14,111.91,3736.59,2024-09-29 20:44:00
TXN-2E9DEEF4,2476.94,USD,CUST-1574,2024-04-11 03:12:00,refunded,STR-TXN-2E9DEEF4,72.13,2404.81,2024-04-13 03:12:00
TXN-DD3E27EB,3115.95,USD,CUST-3525,2024-09-22 12:11:00,settled,STR-TXN-DD3E27EB,90.66,3025.29,2024-09-24 12:11:00
TXN-25C69F99,3008.66,USD,CUST-8940,2024-05-06 11:08:00,settled,STR-TXN-25C69F99,87.55,2921.11,2024-05-08 11:08:00
TXN-5132B3F9,4832.14,USD,CUST-4493,2024-04-30 04:10:00,settled,STR-TXN-5132B3F9,140.43,4691.71,2024-05-02 04:10:00
TXN-02170A25,3203.28,EUR,CUST-4716,2024-12-24 19:12:00,failed,STR-TXN-02170A25,93.2,3110.08,2024-12-26 19:12:00
TXN-CA93B075,3020.91,USD,CUST-1023,2024-05-27 11:54:00,refunded,STR-TXN-CA93B075,87.91,2933.0,2024-05-29 11:54:00
TXN-430743D3,3459.04,USD,CUST-6800,2024-04-25 04:14:00,refunded,STR-TXN-430743D3,100.61,3358.43,2024-04-27 04:14:00
TXN-61919D8E,2139.84,GBP,CUST-6734,2024-01-18 15:25:00,settled,STR-TXN-61919D8E,62.36,2077.48,2024-01-20 15:25:00
TXN-529EE614,4537.92,GBP,CUST-8522,2024-01-24 16:11:00,refunded,STR-TXN-529EE614,131.9,4406.02,2024-01-26 16:11:00
TXN-BFA9FA44,3039.6,USD,CUST-9284,2024-03-22 06:24:00,settled,STR-TXN-BFA9FA44,88.45,2951.15,2024-03-24 06:24:00
TXN-F02CE47A,502.36,EUR,CUST-3042,2024-03-20 12:06:00,settled,STR-TXN-F02CE47A,14.87,487.49,2024-03-22 12:06:00
TXN-4ED77C67,3227.58,GBP,CUST-4641,2024-10-12 21:35:00,settled,STR-TXN-4ED77C67,93.9,3133.68,2024-10-14 21:35:00
TXN-DEDE005D,3533.37,EUR,CUST-8122,2024-12-28 08:34:00,settled,STR-TXN-DEDE005D,102.77,3430.6,2024-12-30 08:34:00
TXN-2257179D,3898.96,EUR,CUST-4281,2024-06-15 14:48:00,settled,STR-TXN-2257179D,113.37,3785.59,2024-06-17 14:48:00
TXN-A347D6DA,663.81,USD,CUST-4550,2024-12-19 04:09:00,settled,STR-TXN-A347D6DA,19.55,644.26,2024-12-21 04:09:00
TXN-9074D5FA,4599.02,GBP,CUST-1276,2024-11-20 03:48:00,failed,STR-TXN-9074D5FA,133.67,4465.35,2024-11-22 03:48:00
TXN-9A298407,1467.26,USD,CUST-6670,2024-10-13 21:54:00,failed,STR-TXN-9A298407,42.85,1424.41,2024-10-15 21:54:00
TXN-32710842,779.87,USD,CUST-3926,2024-06-30 12:03:00,refunded,STR-TXN-32710842,22.92,756.95,2024-07-02 12:03:00
TXN-BF392955,923.37,GBP,CUST-6530,2024-04-18 11:41:00,settled,STR-TXN-BF392955,27.08,896.29,2024-04-20 11:41:00
TXN-1A0CE663,4502.09,USD,CUST-8844,2024-05-05 02:54:00,settled,STR-TXN-1A0CE663,130.86,4371.23,2024-05-07 02:54:00
TXN-0F72BAC0,2662.55,USD,CUST-7501,2024-12-16 15:17:00,settled,STR-TXN-0F72BAC0,77.51,2585.04,2024-12-18 15:17:00
TXN-16543442,4140.09,USD,CUST-8955,2024-12-08 10:14:00,failed,STR-TXN-16543442,120.36,4019.73,2024-12-10 10:14:00
TXN-08267D80,4749.39,USD,CUST-6307,2024-03-17 00:56:00,settled,STR-TXN-08267D80,138.03,4611.36,2024-03-19 00:56:00
TXN-665C0188,1106.56,EUR,CUST-3859,2024-07-24 21:03:00,failed,STR-TXN-665C0188,32.39,1074.17,2024-07-26 21:03:00
TXN-9D9E2521,3924.88,EUR,CUST-4755,2024-10-19 23:30:00,settled,STR-TXN-9D9E2521,114.12,3810.76,2024-10-21 23:30:00
TXN-51D4C5C4,1936.72,USD,CUST-5535,2024-08-31 01:23:00,settled,STR-TXN-51D4C5C4,56.46,1880.26,2024-09-02 01:23:00
TXN-1A1B145B,1264.62,USD,CUST-3855,2024-11-16 21:04:00,settled,STR-TXN-1A1B145B,36.97,1227.65,2024-11-18 21:04:00
TXN-5063F6F5,441.52,USD,CUST-2179,2024-02-09 18:49:00,settled,STR-TXN-5063F6F5,13.1,428.42,2024-02-11 18:49:00
TXN-D14110D1,1656.44,USD,CUST-1277,2024-10-18 21:05:00,failed,STR-TXN-D14110D1,48.34,1608.1,2024-10-20 21:05:00
TXN-05512C20,3607.27,GBP,CUST-4465,2024-10-29 10:28:00,failed,STR-TXN-05512C20,104.91,3502.36,2024-10-31 10:28:00
TXN-E888AA3D,2488.29,USD,CUST-1986,2024-09-01 00:51:00,settled,STR-TXN-E888AA3D,72.46,2415.83,2024-09-03 00:51:00
TXN-3E969F2D,100.62,USD,CUST-8120,2024-03-22 21:00:00,settled,STR-TXN-3E969F2D,3.22,97.4,2024-03-24 21:00:00
TXN-53199F4D,3117.52,EUR,CUST-2574,2024-03-10 23:42:00,settled,STR-TXN-53199F4D,90.71,3026.81,2024-03-12 23:42:00
TXN-72517E96,756.86,USD,CUST-4306,2024-10-19 07:48:00,refunded,STR-TXN-72517E96,22.25,734.61,2024-10-21 07:48:00
TXN-73A49A9C,4530.63,GBP,CUST-7611,2024-08-24 17:36:00,refunded,STR-TXN-73A49A9C,131.69,4398.94,2024-08-26 17:36:00
TXN-38C56756,2035.86,GBP,CUST-9572,2024-08-30 06:04:00,settled,STR-TXN-38C56756,59.34,1976.52,2024-09-01 06:04:00
TXN-78FA2CF4,2137.55,EUR,CUST-4790,2024-02-10 19:49:00,settled,STR-TXN-78FA2CF4,62.29,2075.26,2024-02-12 19:49:00
TXN-A1E108F1,667.94,EUR,CUST-1463,2024-08-23 10:44:00,failed,STR-TXN-A1E108F1,19.67,648.27,2024-08-25 10:44:00
TXN-3BC3D744,4819.54,GBP,CUST-8784,2024-11-28 17:26:00,settled,STR-TXN-3BC3D744,140.07,4679.47,2024-11-30 17:26:00
TXN-AAD4C19C,1193.78,USD,CUST-6058,2024-04-13 03:38:00,settled,STR-TXN-AAD4C19C,34.92,1158.86,2024-04-15 03:38:00
TXN-D0CE9422,3153.53,EUR,CUST-6387,2024-06-07 06:01:00,failed,STR-TXN-D0CE9422,91.75,3061.78,2024-06-09 06:01:00
TXN-281C10E0,3363.85,GBP,CUST-6486,2024-04-03 07:07:00,settled,STR-TXN-281C10E0,97.85,3266.0,2024-04-05 07:07:00
TXN-E70669A0,237.95,USD,CUST-2134,2024-06-29 00:49:00,settled,STR-TXN-E70669A0,7.2,230.75,2024-07-01 00:49:00
TXN-CE2549EB,2436.59,EUR,CUST-5461,2024-05-24 18:40:00,refunded,STR-TXN-CE2549EB,70.96,2365.63,2024-05-26 18:40:00
TXN-2E628F41,3999.71,USD,CUST-8863,2024-01-04 22:03:00,settled,STR-TXN-2E628F41,116.29,3883.42,2024-01-06 22:03:00
TXN-4367F150,710.0,GBP,CUST-8606,2024-07-21 09:19:00,failed,STR-TXN-4367F150,20.89,689.11,2024-07-23 09:19:00
TXN-3041DEF6,3330.25,EUR,CUST-9133,2024-07-24 09:36:00,refunded,STR-TXN-3041DEF6,96.88,3233.37,2024-07-26 09:36:00
TXN-ECEA1FD3,2969.5,USD,CUST-2458,2024-08-02 06:24:00,settled,STR-TXN-ECEA1FD3,86.42,2883.08,2024-08-04 06:24:00
TXN-84DDB8AE,2138.89,USD,CUST-5209,2024-06-18 01:01:00,refunded,STR-TXN-84DDB8AE,62.33,2076.56,2024-06-20 01:01:00
TXN-EBA76723,1228.88,USD,CUST-4614,2024-08-28 06:02:00,failed,STR-TXN-EBA76723,35.94,1192.94,2024-08-30 06:02:00
TXN-CD35C9FA,3698.18,USD,CUST-7989,2024-11-11 05:29:00,refunded,STR-TXN-CD35C9FA,107.55,3590.63,2024-11-13 05:29:00
TXN-D9C2A173,404.6,GBP,CUST-6867,2024-03-11 18:44:00,refunded,STR-TXN-D9C2A173,12.03,392.57,2024-03-13 18:44:00
TXN-0D05077C,1121.47,USD,CUST-1811,2024-12-21 11:37:00,refunded,STR-TXN-0D05077C,32.82,1088.65,2024-12-23 11:37:00
TXN-7440C183,3597.89,USD,CUST-7029,2024-06-28 03:10:00,failed,STR-TXN-7440C183,104.64,3493.25,2024-06-30 03:10:00
TXN-EFB19561,813.9,EUR,CUST-4381,2024-08-06 09:15:00,settled,STR-TXN-EFB19561,23.9,790.0,2024-08-08 09:15:00
TXN-ED44994F,4268.09,GBP,CUST-5751,2024-09-25 19:54:00,failed,STR-TXN-ED44994F,124.07,4144.02,2024-09-27 19:54:00
TXN-D11DC5C2,4204.08,USD,CUST-7446,2024-06-27 09:26:00,refunded,STR-TXN-D11DC5C2,122.22,4081.86,2024-06-29 09:26:00
TXN-DDE7E335,1247.59,USD,CUST-5288,2024-05-29 23:14:00,settled,STR-TXN-DDE7E335,36.48,1211.11,2024-05-31 23:14:00
TXN-D38B92FD,3548.09,USD,CUST-6002,2024-11-09 03:25:00,failed,STR-TXN-D38B92FD,103.19,3444.9,2024-11-11 03:25:00
TXN-08BAEE34,4640.74,GBP,CUST-5007,2024-11-07 07:53:00,settled,STR-TXN-08BAEE34,134.88,4505.86,2024-11-09 07:53:00
TXN-5909CD28,1386.18,EUR,CUST-5670,2024-04-25 18:56:00,settled,STR-TXN-5909CD28,40.5,1345.68,2024-04-27 18:56:00
TXN-2C8575E1,4386.6,USD,CUST-1281,2024-09-26 21:53:00,failed,STR-TXN-2C8575E1,127.51,4259.09,2024-09-28 21:53:00
TXN-6CA2B955,864.97,USD,CUST-1782,2024-10-30 10:32:00,refunded,STR-TXN-6CA2B955,25.38,839.59,2024-11-01 10:32:00
TXN-CA0420B7,650.24,EUR,CUST-4580,2024-10-21 21:52:00,failed,STR-TXN-CA0420B7,19.16,631.08,2024-10-23 21:52:00
TXN-DA8152E1,3216.3,GBP,CUST-5417,2024-02-21 07:10:00,settled,STR-TXN-DA8152E1,93.57,3122.73,2024-02-23 07:10:00
TXN-F8C356CB,4837.02,GBP,CUST-8299,2024-03-07 01:44:00,settled,STR-TXN-F8C356CB,140.57,4696.45,2024-03-09 01:44:00
TXN-9F8C9E0B,584.57,EUR,CUST-1710,2024-09-02 10:19:00,failed,STR-TXN-9F8C9E0B,17.25,567.32,2024-09-04 10:19:00
TXN-9A4FC808,1745.26,USD,CUST-7763,2024-07-08 10:30:00,failed,STR-TXN-9A4FC808,50.91,1694.35,2024-07-10 10:30:00
TXN-FC31ABFD,668.24,USD,CUST-1610,2024-05-05 00:02:00,settled,STR-TXN-FC31ABFD,19.68,648.56,2024-05-07 00:02:00
TXN-ECE606B7,1397.91,EUR,CUST-5987,2024-07-14 02:09:00,failed,STR-TXN-ECE606B7,40.84,1357.07,2024-07-16 02:09:00
TXN-563482F4,1125.0,USD,CUST-1448,2024-03-13 23:55:00,settled,STR-TXN-563482F4,32.92,1092.08,2024-03-15 23:55:00
TXN-86F38621,542.11,USD,CUST-4342,2024-08-24 10:54:00,refunded,STR-TXN-86F38621,16.02,526.09,2024-08-26 10:54:00
TXN-47FEC084,4366.18,GBP,CUST-7416,2024-04-07 10:37:00,settled,STR-TXN-47FEC084,125.67,4197.28,2024-04-09 10:37:00
TXN-035B8ABB,3143.74,EUR,CUST-1037,2024-10-11 13:51:00,settled,STR-TXN-035B8ABB,91.47,3052.27,2024-10-13 13:51:00
TXN-A7352F4B,4614.26,GBP,CUST-4578,2024-02-05 08:45:00,settled,STR-TXN-A7352F4B,134.11,4480.15,2024-02-07 08:45:00
TXN-2F036B4F,2767.23,USD,CUST-5249,2024-12-22 10:25:00,refunded,STR-TXN-2F036B4F,80.55,2686.68,2024-12-24 10:25:00
TXN-578D73B0,1114.22,USD,CUST-4650,2024-10-04 17:23:00,settled,STR-TXN-578D73B0,32.61,1081.61,2024-10-06 17:23:00
TXN-5DB2C473,4426.24,USD,CUST-4007,2024-04-07 13:10:00,settled,STR-TXN-5DB2C473,128.66,4297.58,2024-04-09 13:10:00
TXN-02E13BD5,177.09,USD,CUST-4193,2024-06-07 14:18:00,settled,STR-TXN-02E13BD5,5.44,171.65,2024-06-09 14:18:00
TXN-3C2A7156,1332.96,USD,CUST-2765,2024-01-10 09:14:00,refunded,STR-TXN-3C2A7156,38.96,1294.0,2024-01-12 09:14:00
TXN-BD048B46,3573.89,EUR,CUST-9264,2024-12-20 21:51:00,refunded,STR-TXN-BD048B46,103.94,3469.95,2024-12-22 21:51:00
TXN-BC103EE1,3909.34,GBP,CUST-1459,2024-01-17 17:50:00,settled,STR-TXN-BC103EE1,113.67,3795.67,2024-01-19 17:50:00
TXN-703DFEC2,3556.67,USD,CUST-5597,2024-07-14 18:03:00,settled,STR-TXN-703DFEC2,103.44,3453.23,2024-07-16 18:03:00
TXN-EF1363A6,4431.74,USD,CUST-8983,2024-08-12 09:04:00,refunded,STR-TXN-EF1363A6,128.82,4302.92,2024-08-14 09:04:00
TXN-54139631,1324.84,USD,CUST-5949,2024-04-16 10:03:00,settled,STR-TXN-54139631,38.72,1286.12,2024-04-18 10:03:00
TXN-DBD5548A,1149.62,USD,CUST-1768,2024-03-24 05:52:00,failed,STR-TXN-DBD5548A,33.64,1115.98,2024-03-26 05:52:00
TXN-B6115666,3051.41,USD,CUST-7916,2024-07-19 10:11:00,refunded,STR-TXN-B6115666,88.79,2962.62,2024-07-21 10:11:00
TXN-A2725760,3760.52,USD,CUST-4259,2024-04-12 04:33:00,settled,STR-TXN-A2725760,109.36,3651.16,2024-04-14 04:33:00
TXN-943BBD66,3121.81,USD,CUST-1152,2024-03-10 00:08:00,settled,STR-TXN-943BBD66,90.83,3030.98,2024-03-12 00:08:00
TXN-2AC62EE6,2012.35,USD,CUST-4531,2024-04-14 00:14:00,settled,STR-TXN-2AC62EE6,58.66,1953.69,2024-04-16 00:14:00
TXN-9E763317,1105.1,USD,CUST-7689,2024-08-27 14:04:00,settled,STR-TXN-9E763317,32.35,1072.75,2024-08-29 14:04:00
TXN-32D26ED8,3354.93,EUR,CUST-8475,2024-07-05 00:28:00,refunded,STR-TXN-32D26ED8,97.59,3257.34,2024-07-07 00:28:00
TXN-3205A307,718.55,EUR,CUST-6691,2024-06-10 07:57:00,settled,STR-TXN-3205A307,21.14,697.41,2024-06-12 07:57:00
TXN-56498991,876.07,USD,CUST-4450,2024-01-29 02:57:00,settled,STR-TXN-56498991,25.71,850.36,2024-01-31 02:57:00
TXN-A9CA0F1C,4552.07,GBP,CUST-5232,2024-09-06 05:15:00,settled,STR-TXN-A9CA0F1C,132.31,4419.76,2024-09-08 05:15:00
TXN-92644140,1091.76,USD,CUST-1764,2024-03-06 17:18:00,refunded,STR-TXN-92644140,31.96,1059.8,2024-03-08 17:18:00
TXN-7E6E7AB6,349.83,GBP,CUST-1268,2024-02-16 14:45:00,settled,STR-TXN-7E6E7AB6,10.45,339.38,2024-02-18 14:45:00
TXN-4E2C16AF,4788.48,USD,CUST-5795,2024-01-27 11:03:00,refunded,STR-TXN-4E2C16AF,139.17,4649.31,2024-01-29 11:03:00
TXN-C1E30886,4073.48,EUR,CUST-5242,2024-12-04 17:29:00,settled,STR-TXN-C1E30886,118.43,3955.05,2024-12-06 17:29:00
TXN-A5A127BE,4160.17,EUR,CUST-9113,2024-06-13 08:26:00,settled,STR-TXN-A5A127BE,120.94,4039.23,2024-06-15 08:26:00
TXN-15B17728,3115.27,GBP,CUST-3996,2024-05-15 01:24:00,settled,STR-TXN-15B17728,90.64,3024.63,2024-05-17 01:24:00
TXN-DF7D0A2B,3202.7,USD,CUST-9795,2024-08-13 04:50:00,refunded,STR-TXN-DF7D0A2B,93.18,3109.52,2024-08-15 04:50:00
TXN-0CEA4DCB,3148.32,USD,CUST-9286,2024-02-02 05:09:00,settled,STR-TXN-0CEA4DCB,91.6,3056.72,2024-02-04 05:09:00
TXN-C5B42414,2998.0,GBP,CUST-6623,2024-07-16 12:48:00,failed,STR-TXN-C5B42414,87.24,2910.76,2024-07-18 12:48:00
TXN-FCE52CC3,1430.08,USD,CUST-9308,2024-03-16 07:31:00,settled,STR-TXN-FCE52CC3,41.36,1374.56,2024-03-18 07:31:00
TXN-F7E658AE,3139.73,EUR,CUST-2250,2024-04-05 03:08:00,settled,STR-TXN-F7E658AE,91.35,3048.38,2024-04-07 03:08:00
TXN-31435DE9,438.9,USD,CUST-2953,2024-09-28 14:32:00,settled,STR-TXN-31435DE9,13.03,425.87,2024-09-30 14:32:00
TXN-A43B0A6F,1186.17,USD,CUST-7814,2024-11-10 01:42:00,settled,STR-TXN-A43B0A6F,34.7,1151.47,2024-11-12 01:42:00
TXN-DB821FDB,2277.53,USD,CUST-8941,2024-05-29 22:02:00,settled,STR-TXN-DB821FDB,66.35,2211.18,2024-05-31 22:02:00
TXN-C39B8ABA,2995.34,USD,CUST-2696,2024-10-27 19:39:00,settled,STR-TXN-C39B8ABA,87.16,2908.18,2024-10-29 19:39:00
TXN-1D26DA69,3475.28,USD,CUST-6215,2024-02-26 15:06:00,settled,STR-TXN-1D26DA69,101.08,3374.2,2024-02-28 15:06:00
TXN-C9CCACFE,885.76,EUR,CUST-7353,2024-05-10 07:14:00,failed,STR-TXN-C9CCACFE,25.99,859.77,2024-05-12 07:14:00
TXN-B02A0E27,2277.47,USD,CUST-1351,2024-07-03 09:09:00,settled,STR-TXN-B02A0E27,66.35,2211.12,2024-07-05 09:09:00
TXN-3B1A402F,573.8,USD,CUST-7174,2024-12-13 10:43:00,settled,STR-TXN-3B1A402F,16.94,556.86,2024-12-15 10:43:00
TXN-D98F57F7,2959.6,EUR,CUST-4151,2024-04-09 23:47:00,settled,STR-TXN-D98F57F7,86.13,2873.47,2024-04-11 23:47:00
TXN-47A4218B,3464.86,USD,CUST-4315,2024-05-28 09:19:00,refunded,STR-TXN-47A4218B,100.78,3364.08,2024-05-30 09:19:00
TXN-744587FB,4387.27,USD,CUST-5992,2024-09-14 16:31:00,failed,STR-TXN-744587FB,127.53,4259.74,2024-09-16 16:31:00
TXN-CEF9F7F3,3030.11,USD,CUST-1192,2024-05-18 14:01:00,settled,STR-TXN-CEF9F7F3,87.3,2912.81,2024-05-20 14:01:00
TXN-B4964276,61.52,USD,CUST-7185,2024-09-16 21:22:00,settled,STR-TXN-B4964276,2.08,59.44,2024-09-18 21:22:00
TXN-EE3429EA,3064.27,USD,CUST-4104,2024-12-15 14:31:00,settled,STR-TXN-EE3429EA,89.16,2975.11,2024-12-17 14:31:00
TXN-1A995687,3123.33,USD,CUST-7508,2024-08-06 20:42:00,settled,STR-TXN-1A995687,90.88,3032.45,2024-08-08 20:42:00
TXN-258CE624,808.19,GBP,CUST-6186,2024-07-31 07:17:00,settled,STR-TXN-258CE624,23.74,784.45,2024-08-02 07:17:00
TXN-2EDAA418,2267.23,EUR,CUST-8768,2024-06-12 05:10:00,settled,STR-TXN-2EDAA418,66.05,2201.18,2024-06-14 05:10:00
TXN-F141070B,2840.52,USD,CUST-7854,2024-02-11 12:22:00,failed,STR-TXN-F141070B,82.68,2757.84,2024-02-13 12:22:00
TXN-830EBF5D,427.74,GBP,CUST-3192,2024-01-15 20:23:00,failed,STR-TXN-830EBF5D,12.7,415.04,2024-01-17 20:23:00
TXN-54BAFE9F,3628.39,USD,CUST-3472,2024-10-30 09:07:00,settled,STR-TXN-54BAFE9F,105.52,3522.87,2024-11-01 09:07:00
TXN-C08C3DB2,1619.68,EUR,CUST-4577,2024-01-22 04:37:00,settled,STR-TXN-C08C3DB2,47.27,1572.41,2024-01-24 04:37:00
TXN-D22CF3E4,1585.87,GBP,CUST-7590,2024-04-29 13:15:00,refunded,STR-TXN-D22CF3E4,46.29,1539.58,2024-05-01 13:15:00
TXN-503F0FE4,3345.19,USD,CUST-7694,2024-03-29 19:46:00,settled,STR-TXN-503F0FE4,97.31,3247.88,2024-03-31 19:46:00
TXN-9C3D335E,3323.76,USD,CUST-1700,2024-08-08 12:04:00,settled,STR-TXN-9C3D335E,96.69,3227.07,2024-08-10 12:04:00
TXN-EC7D48F6,3319.59,GBP,CUST-9427,2024-01-14 20:42:00,failed,STR-TXN-EC7D48F6,96.57,3223.02,2024-01-16 20:42:00
TXN-C33C17D4,1704.82,USD,CUST-4354,2024-02-24 07:41:00,failed,STR-TXN-C33C17D4,49.74,1655.08,2024-02-26 07:41:00
TXN-1A214D48,3803.81,USD,CUST-1714,2024-05-19 18:34:00,settled,STR-TXN-1A214D48,110.61,3693.2,2024-05-21 18:34:00
TXN-53D3D654,3524.82,USD,CUST-2052,2024-11-24 02:11:00,settled,STR-TXN-53D3D654,102.52,3422.3,2024-11-26 02:11:00
TXN-16968CD4,480.86,USD,CUST-2249,2024-07-09 23:18:00,failed,STR-TXN-16968CD4,14.24,466.62,2024-07-11 23:18:00
TXN-6D014359,3317.1,USD,CUST-7102,2024-10-02 04:55:00,refunded,STR-TXN-6D014359,96.5,3220.6,2024-10-04 04:55:00
TXN-7B24BE36,2721.76,GBP,CUST-9183,2024-07-24 09:57:00,settled,STR-TXN-7B24BE36,79.23,2642.53,2024-07-26 09:57:00
TXN-23E70178,528.87,GBP,CUST-2797,2024-09-28 10:16:00,failed,STR-TXN-23E70178,15.64,513.23,2024-09-30 10:16:00
TXN-62084724,2690.8,EUR,CUST-6067,2024-06-05 04:53:00,settled,STR-TXN-62084724,78.33,2612.47,2024-06-07 04:53:00
TXN-418AECDC,222.48,EUR,CUST-3910,2024-10-18 16:58:00,refunded,STR-TXN-418AECDC,6.75,215.73,2024-10-20 16:58:00
TXN-AFD09EE3,2216.8,GBP,CUST-8871,2024-05-05 10:33:00,settled,STR-TXN-AFD09EE3,64.59,2152.21,2024-05-07 10:33:00
TXN-9CD57F76,3881.93,EUR,CUST-7581,2024-05-24 12:47:00,settled,STR-TXN-9CD57F76,112.88,3769.05,2024-05-26 12:47:00
TXN-1D0978A5,3877.6,USD,CUST-8132,2024-03-07 06:18:00,settled,STR-TXN-1D0978A5,112.75,3764.85,2024-03-09 06:18:00
TXN-36467345,567.85,USD,CUST-8145,2024-03-15 05:04:00,settled,STR-TXN-36467345,16.77,551.08,2024-03-17 05:04:00
TXN-9592267C,923.28,USD,CUST-2047,2024-01-24 09:10:00,failed,STR-TXN-9592267C,27.08,896.2,2024-01-26 09:10:00
TXN-67F3CA0A,1272.15,USD,CUST-2847,2024-05-24 23:31:00,failed,STR-TXN-67F3CA0A,37.19,1234.96,2024-05-26 23:31:00
TXN-03347F17,4586.01,GBP,CUST-2833,2024-02-16 15:55:00,failed,STR-TXN-03347F17,133.29,4452.72,2024-02-18 15:55:00
TXN-6D0E71BD,2238.1,EUR,CUST-5549,2024-10-21 22:33:00,settled,STR-TXN-6D0E71BD,65.2,2172.9,2024-10-23 22:33:00
TXN-65E085DE,3261.92,GBP,CUST-4263,2024-02-26 23:35:00,settled,STR-TXN-65E085DE,94.9,3167.02,2024-02-28 23:35:00
TXN-DC18FF89,294.5,EUR,CUST-7918,2024-07-28 00:47:00,settled,STR-TXN-DC18FF89,8.84,285.66,2024-07-30 00:47:00
TXN-12BD1B2A,3534.09,USD,CUST-1088,2024-06-27 06:47:00,settled,STR-TXN-12BD1B2A,102.79,3431.3,2024-06-29 06:47:00
TXN-AAF36964,2700.81,USD,CUST-9912,2024-07-21 06:55:00,settled,STR-TXN-AAF36964,78.62,2622.19,2024-07-23 06:55:00
TXN-CDDA077F,29.21,USD,CUST-6351,2024-04-01 08:15:00,failed,STR-TXN-CDDA077F,1.15,28.06,2024-04-03 08:15:00
TXN-A4C8A316,4496.73,GBP,CUST-1031,2024-06-30 17:44:00,settled,STR-TXN-A4C8A316,130.71,4366.02,2024-07-02 17:44:00
TXN-A15993CB,4625.28,GBP,CUST-3800,2024-12-03 18:49:00,failed,STR-TXN-A15993CB,134.43,4490.85,2024-12-05 18:49:00
TXN-09014A47,321.61,EUR,CUST-7522,2024-09-30 22:27:00,settled,STR-TXN-09014A47,9.63,311.98,2024-10-02 22:27:00
TXN-DE2E7E9E,4114.95,EUR,CUST-4998,2024-04-26 05:54:00,failed,STR-TXN-DE2E7E9E,119.63,3995.32,2024-04-28 05:54:00
TXN-B1C2D80A,4964.79,USD,CUST-9218,2024-11-08 12:43:00,settled,STR-TXN-B1C2D80A,144.28,4820.51,2024-11-10 12:43:00
TXN-E85C5B02,1080.31,EUR,CUST-7676,2024-02-12 16:21:00,settled,STR-TXN-E85C5B02,31.63,1048.68,2024-02-14 16:21:00
TXN-17FB1377,4417.53,GBP,CUST-7594,2024-03-31 12:29:00,settled,STR-TXN-17FB1377,128.41,4289.12,2024-04-02 12:29:00
TXN-9B10F9B7,1259.15,GBP,CUST-5992,2024-02-25 00:04:00,settled,STR-TXN-9B10F9B7,36.45,1210.23,2024-02-27 00:04:00
