transaction_id,amount,currency,customer_id,created_at,status,gl_account,posted_at,ledger_entry_id
TXN-9DDBAE1C,1294.11,USD,CUST-5543,2024-02-01 12:24:00,settled,2011-CUST-FUNDS-EUR,2024-02-02 12:24:00,GL-3200CCD5
TXN-73B06C37,4979.83,USD,CUST-5336,2024-04-01 14:04:00,refunded,2011-CUST-FUNDS-EUR,2024-04-02 14:04:00,GL-9CD9D1E2
TXN-428FDDB4,4897.32,USD,CUST-7432,2024-04-01 20:31:00,settled,2011-CUST-FUNDS-EUR,2024-04-02 20:31:00,GL-68824311
TXN-1EB50B7F,727.92,EUR,CUST-4578,2024-11-10 20:06:00,refunded,2011-CUST-FUNDS-EUR,2024-11-11 20:06:00,GL-95F1836F
TXN-A75714A2,3579.85,USD,CUST-1571,2024-02-07 02:36:00,settled,2011-CUST-FUNDS-EUR,2024-02-08 02:36:00,GL-2A359F2A
TXN-477C0112,3888.41,USD,CUST-9154,2024-03-17 20:40:00,settled,2011-CUST-FUNDS-EUR,2024-03-18 20:40:00,GL-B44EFAE4
TXN-0046FE5C,4665.14,EUR,CUST-5365,2024-03-18 22:21:00,refunded,2011-CUST-FUNDS-EUR,2024-03-19 22:21:00,GL-6C297ED2
TXN-27DA9E25,2877.45,GBP,CUST-9039,2024-09-01 13:25:00,settled,2011-CUST-FUNDS-EUR,2024-09-02 13:25:00,GL-22184570
TXN-26FE8208,2705.24,USD,CUST-7298,2024-12-18 15:07:00,failed,2011-CUST-FUNDS-EUR,2024-12-19 15:07:00,GL-0C5E5D51
TXN-0D6DA175,2681.17,USD,CUST-6463,2024-12-15 09:25:00,settled,2011-CUST-FUNDS-EUR,2024-12-16 09:25:00,GL-B5C1650E
TXN-FA2E149A,3165.04,USD,CUST-6985,2024-09-30 10:05:00,refunded,2011-CUST-FUNDS-EUR,2024-10-01 10:05:00,GL-BA0F690D
TXN-30D4024C,3804.66,USD,CUST-4327,2024-03-31 17:02:00,refunded,2011-CUST-FUNDS-EUR,2024-04-01 17:02:00,GL-D3E56813
TXN-D0023D98,3307.06,USD,CUST-7391,2024-02-24 20:44:00,settled,2011-CUST-FUNDS-EUR,2024-02-25 20:44:00,GL-B1AAD5A8
TXN-6B7FF471,2437.65,EUR,CUST-4104,2024-03-12 01:12:00,settled,2011-CUST-FUNDS-EUR,2024-03-13 01:12:00,GL-B84FB3B8
TXN-8460357E,3601.5,GBP,CUST-4907,2024-09-07 12:04:00,failed,2011-CUST-FUNDS-EUR,2024-09-08 12:04:00,GL-A9F4C5D0
TXN-AD8BC39F,3220.6,EUR,CUST-9748,2024-08-18 00:02:00,settled,2011-CUST-FUNDS-EUR,2024-08-19 00:02:00,GL-DEDCADE6
TXN-F34B9ACD,289.71,USD,CUST-7643,2024-03-01 06:51:00,failed,2011-CUST-FUNDS-EUR,2024-03-02 06:51:00,GL-88626130
TXN-0A8F118F,2297.27,GBP,CUST-3440,2024-10-23 07:59:00,settled,2011-CUST-FUNDS-EUR,2024-10-24 07:59:00,GL-A5F17BA0
TXN-E7496DA8,194.02,USD,CUST-9010,2024-11-30 00:30:00,failed,2011-CUST-FUNDS-EUR,2024-12-01 00:30:00,GL-D43B04B6
TXN-2482D7C3,238.55,USD,CUST-1235,2024-03-29 20:03:00,settled,2011-CUST-FUNDS-EUR,2024-03-30 20:03:00,GL-0C9CFDAB
TXN-F6B24A90,4105.49,USD,CUST-8474,2024-11-08 05:53:00,failed,2011-CUST-FUNDS-EUR,2024-11-09 05:53:00,GL-E4300C3F
TXN-CBCAA5CA,329.15,USD,CUST-2870,2024-09-11 19:51:00,failed,2011-CUST-FUNDS-EUR,2024-09-12 19:51:00,GL-FEB4087B
TXN-65BC2E5F,1110.66,USD,CUST-7983,2024-06-21 23:43:00,refunded,2011-CUST-FUNDS-EUR,2024-06-22 23:43:00,GL-5C6D11F5
TXN-751758AC,1627.93,GBP,CUST-9943,2024-03-11 10:53:00,settled,2011-CUST-FUNDS-EUR,2024-03-12 10:53:00,GL-2311F90F
TXN-E1154AF4,3823.5,GBP,CUST-3841,2024-06-20 02:07:00,settled,2011-CUST-FUNDS-EUR,2024-06-21 02:07:00,GL-E62DB0B7
TXN-DAF63D6B,2198.92,GBP,CUST-1666,2024-03-09 03:50:00,failed,2011-CUST-FUNDS-EUR,2024-03-10 03:50:00,GL-AC65CB1C
TXN-AE65AD98,1886.89,USD,CUST-1256,2024-09-06 02:00:00,settled,2011-CUST-FUNDS-EUR,2024-09-07 02:00:00,GL-83002081
TXN-18A568FA,905.27,USD,CUST-5648,2024-08-01 22:51:00,refunded,2011-CUST-FUNDS-EUR,2024-08-02 22:51:00,GL-4E0E1DBD
TXN-5221F8E4,3464.87,USD,CUST-3344,2024-11-23 08:33:00,refunded,2011-CUST-FUNDS-EUR,2024-11-24 08:33:00,GL-E4E9742C
TXN-6C9442BC,2066.04,USD,CUST-1616,2024-11-01 05:45:00,refunded,2011-CUST-FUNDS-EUR,2024-11-02 05:45:00,GL-9D3E7F33
TXN-F3BF39A6,3064.13,USD,CUST-5934,2024-06-27 13:00:00,failed,2011-CUST-FUNDS-EUR,2024-06-28 13:00:00,GL-0C990578
TXN-04930675,1185.84,USD,CUST-9686,2024-02-18 19:23:00,failed,2011-CUST-FUNDS-EUR,2024-02-19 19:23:00,GL-FB040CD3
TXN-3204E7B0,2542.63,EUR,CUST-4409,2024-05-21 01:12:00,settled,2011-CUST-FUNDS-EUR,2024-05-22 01:12:00,GL-F7EB0911
TXN-A1A166AB,3985.1,EUR,CUST-9151,2024-03-31 05:42:00,settled,2011-CUST-FUNDS-EUR,2024-04-01 05:42:00,GL-9B5B2B4C
TXN-A06AB337,279.6,USD,CUST-5670,2024-04-17 13:16:00,settled,2011-CUST-FUNDS-EUR,2024-04-18 13:16:00,GL-FC6B1DDC
TXN-364EE2E2,3087.93,EUR,CUST-1709,2024-02-23 23:03:00,failed,2011-CUST-FUNDS-EUR,2024-02-24 23:03:00,GL-1C334DDF
TXN-4F9BC093,887.68,USD,CUST-8947,2024-09-20 03:04:00,settled,2011-CUST-FUNDS-EUR,2024-09-21 03:04:00,GL-EB9CF8C3
TXN-B5992C2E,3609.8,GBP,CUST-6340,2024-08-02 06:47:00,settled,2011-CUST-FUNDS-EUR,2024-08-03 06:47:00,GL-557DD5BE
TXN-44D08378,1158.02,USD,CUST-6343,2024-04-26 03:15:00,refunded,2011-CUST-FUNDS-EUR,2024-04-27 03:15:00,GL-6F95B9A1
TXN-4596CF5C,4350.73,EUR,CUST-4615,2024-02-07 15:37:00,refunded,2011-CUST-FUNDS-EUR,2024-02-08 15:37:00,GL-D8D2D865
TXN-E7D2A678,281.15,EUR,CUST-3374,2024-04-20 19:29:00,settled,2011-CUST-FUNDS-EUR,2024-04-21 19:29:00,GL-EDA1FCA8
TXN-4D660AB8,1942.78,USD,CUST-8499,2024-04-09 20:22:00,settled,2011-CUST-FUNDS-EUR,2024-04-10 20:22:00,GL-EE316CAE
TXN-646C2F0F,1019.03,USD,CUST-1525,2024-12-20 18:03:00,settled,2011-CUST-FUNDS-EUR,2024-12-21 18:03:00,GL-B596D8F1
TXN-67DF62C2,691.14,EUR,CUST-8513,2024-08-02 05:48:00,settled,2011-CUST-FUNDS-EUR,2024-08-03 05:48:00,GL-FCB0C638
TXN-90EED81A,1107.07,USD,CUST-3568,2024-11-22 19:57:00,settled,2011-CUST-FUNDS-EUR,2024-11-23 19:57:00,GL-E4F8FBF1
TXN-66081C5F,2894.83,GBP,CUST-4763,2024-02-14 13:54:00,failed,2011-CUST-FUNDS-EUR,2024-02-15 13:54:00,GL-F4577E61
TXN-C5A0B89A,2451.17,USD,CUST-8757,2024-08-24 08:00:00,refunded,2011-CUST-FUNDS-EUR,2024-08-25 08:00:00,GL-3F192C56
TXN-937DB388,3683.53,USD,CUST-5060,2024-06-16 13:37:00,settled,2011-CUST-FUNDS-EUR,2024-06-17 13:37:00,GL-C6F1040C
TXN-D3BCBE4D,4460.19,GBP,CUST-3440,2024-10-20 00:26:00,settled,2011-CUST-FUNDS-EUR,2024-10-21 00:26:00,GL-BA8793BA
TXN-62204EF2,209.89,EUR,CUST-9261,2024-01-18 13:33:00,refunded,2011-CUST-FUNDS-EUR,2024-01-19 13:33:00,GL-84D78D72
TXN-7B5BA2A9,2401.55,USD,CUST-8412,2024-09-10 07:05:00,failed,2011-CUST-FUNDS-EUR,2024-09-11 07:05:00,GL-FDE7E68A
TXN-0DDE44F4,3767.86,EUR,CUST-4571,2024-03-08 11:18:00,settled,2011-CUST-FUNDS-EUR,2024-03-09 11:18:00,GL-B0816CF5
TXN-2758A07D,3241.72,USD,CUST-1260,2024-09-02 21:19:00,settled,2011-CUST-FUNDS-EUR,2024-09-03 21:19:00,GL-6918D5EE
TXN-CAF493C6,3519.49,GBP,CUST-1399,2024-08-20 14:49:00,settled,2011-CUST-FUNDS-EUR,2024-08-21 14:49:00,GL-563CC31F
TXN-418FDB28,4372.25,EUR,CUST-4030,2024-07-08 20:29:00,settled,2011-CUST-FUNDS-EUR,2024-07-09 20:29:00,GL-D86B559B
TXN-184C69BC,4303.31,USD,CUST-7305,2024-12-19 10:33:00,settled,2011-CUST-FUNDS-EUR,2024-12-20 10:33:00,GL-CA5847F3
TXN-7AD35524,1489.98,USD,CUST-9887,2024-10-21 06:50:00,settled,2011-CUST-FUNDS-EUR,2024-10-22 06:50:00,GL-D81FD8B9
TXN-6562453A,3106.07,USD,CUST-1898,2024-09-20 21:23:00,settled,2011-CUST-FUNDS-EUR,2024-09-21 21:23:00,GL-EE22C81B
TXN-F597D693,563.72,USD,CUST-8624,2024-11-12 01:23:00,settled,2011-CUST-FUNDS-EUR,2024-11-13 01:23:00,GL-88F6CBEF
TXN-7DC9FEF1,884.58,GBP,CUST-2097,2024-10-14 22:49:00,settled,2011-CUST-FUNDS-EUR,2024-10-15 22:49:00,GL-707FB813
TXN-5C118F79,700.64,USD,CUST-4909,2024-10-03 03:41:00,refunded,2011-CUST-FUNDS-EUR,2024-10-04 03:41:00,GL-265B9E7A
TXN-50B472C2,3689.53,GBP,CUST-4437,2024-04-25 10:22:00,settled,2011-CUST-FUNDS-EUR,2024-04-26 10:22:00,GL-A7B64BB6
TXN-FEA40EFF,2522.79,EUR,CUST-5540,2024-01-28 02:23:00,settled,2011-CUST-FUNDS-EUR,2024-01-29 02:23:00,GL-EB6E5767
TXN-23A89084,2267.53,GBP,CUST-9629,2024-03-03 15:45:00,failed,2011-CUST-FUNDS-EUR,2024-03-04 15:45:00,GL-5F3F401B
TXN-F9D45A46,3394.76,GBP,CUST-5788,2024-08-19 19:23:00,settled,2011-CUST-FUNDS-EUR,2024-08-20 19:23:00,GL-5F91AFF4
TXN-A987A9EF,949.88,EUR,CUST-2430,2024-02-11 12:57:00,settled,2011-CUST-FUNDS-EUR,2024-02-12 12:57:00,GL-50B7C1FA
TXN-AAA9E7D5,1448.98,USD,CUST-2791,2024-03-25 08:07:00,settled,2011-CUST-FUNDS-EUR,2024-03-26 08:07:00,GL-B08BE260
TXN-36061BF1,2486.68,USD,CUST-9530,2024-11-17 00:18:00,refunded,2011-CUST-FUNDS-EUR,2024-11-18 00:18:00,GL-EFFC87E5
TXN-DDF658B8,4848.18,GBP,CUST-3163,2024-08-30 11:26:00,refunded,2011-CUST-FUNDS-EUR,2024-08-31 11:26:00,GL-8E5C9800
TXN-73672793,3691.17,USD,CUST-5776,2024-04-06 02:01:00,settled,2011-CUST-FUNDS-EUR,2024-04-07 02:01:00,GL-F4F25DD3
TXN-FAA1C996,4176.39,GBP,CUST-6503,2024-07-29 18:21:00,settled,2011-CUST-FUNDS-EUR,2024-07-30 18:21:00,GL-189E20AE
TXN-337107B9,2435.88,GBP,CUST-9986,2024-08-15 14:19:00,failed,2011-CUST-FUNDS-EUR,2024-08-16 14:19:00,GL-0263BE09
TXN-45433DEA,668.45,USD,CUST-3813,2024-05-13 07:30:00,settled,2011-CUST-FUNDS-EUR,2024-05-14 07:30:00,GL-E04F1E50
TXN-2D458EDF,4853.91,USD,CUST-3430,2024-06-29 09:29:00,settled,2011-CUST-FUNDS-EUR,2024-06-30 09:29:00,GL-49F7BFB8
TXN-44674124,3096.96,USD,CUST-9770,2024-05-26 05:11:00,settled,2011-CUST-FUNDS-EUR,2024-05-27 05:11:00,GL-8E6A89BA
TXN-956803F9,814.66,USD,CUST-1674,2024-06-11 18:08:00,refunded,2011-CUST-FUNDS-EUR,2024-06-12 18:08:00,GL-6F948974
TXN-53B84DE6,1309.43,USD,CUST-4361,2024-10-14 22:02:00,settled,2011-CUST-FUNDS-EUR,2024-10-15 22:02:00,GL-DC218F13
TXN-D2978E88,4890.33,USD,CUST-7109,2024-08-17 17:10:00,failed,2011-CUST-FUNDS-EUR,2024-08-18 17:10:00,GL-35560FC1
TXN-7C0A80B4,1514.78,USD,CUST-7628,2024-09-12 04:29:00,settled,2011-CUST-FUNDS-EUR,2024-09-13 04:29:00,GL-FADE22EF
TXN-D6B20636,788.71,GBP,CUST-9313,2024-06-18 20:45:00,settled,2011-CUST-FUNDS-EUR,2024-06-19 20:45:00,GL-B25351A7
TXN-9D2D5945,2374.81,USD,CUST-3409,2024-10-16 23:58:00,refunded,2011-CUST-FUNDS-EUR,2024-10-17 23:58:00,GL-BA6F2B07
TXN-C6B36018,1700.04,USD,CUST-8847,2024-01-21 04:43:00,failed,2011-CUST-FUNDS-EUR,2024-01-22 04:43:00,GL-E9C1E70F
TXN-D7A13754,593.21,USD,CUST-7580,2024-11-12 07:28:00,settled,2011-CUST-FUNDS-EUR,2024-11-13 07:28:00,GL-BDCA2044
TXN-7D7B2F04,471.48,USD,CUST-4197,2024-10-25 16:14:00,settled,2011-CUST-FUNDS-EUR,2024-10-26 16:14:00,GL-F6BAECDA
TXN-CCF85F43,986.62,USD,CUST-9821,2024-08-16 21:42:00,settled,2011-CUST-FUNDS-EUR,2024-08-17 21:42:00,GL-7D0BCF6E
TXN-C0D345AA,4879.44,EUR,CUST-4185,2024-09-08 10:38:00,failed,2011-CUST-FUNDS-EUR,2024-09-09 10:38:00,GL-E89E3CF6
TXN-496825AA,2562.66,USD,CUST-6915,2024-07-22 04:45:00,refunded,2011-CUST-FUNDS-EUR,2024-07-23 04:45:00,GL-0CBBF7B2
TXN-58E4F915,1854.45,USD,CUST-1199,2024-05-25 11:22:00,settled,2011-CUST-FUNDS-EUR,2024-05-26 11:22:00,GL-F488A6AB
TXN-B145542D,4887.84,GBP,CUST-2435,2024-04-20 23:56:00,refunded,2011-CUST-FUNDS-EUR,2024-04-21 23:56:00,GL-97DE7E6F
TXN-3CB2AAE9,3710.22,EUR,CUST-8249,2024-05-27 05:51:00,refunded,2011-CUST-FUNDS-EUR,2024-05-28 05:51:00,GL-80762680
TXN-477E062F,3645.74,EUR,CUST-3286,2024-10-27 19:05:00,settled,2011-CUST-FUNDS-EUR,2024-10-28 19:05:00,GL-DF163158
TXN-D0EFA047,1046.84,EUR,CUST-9606,2024-06-20 02:59:00,failed,2011-CUST-FUNDS-EUR,2024-06-21 02:59:00,GL-F39A0FF4
TXN-D1E24BEE,3783.01,USD,CUST-1108,2024-07-28 20:58:00,settled,2011-CUST-FUNDS-EUR,2024-07-29 20:58:00,GL-0A367655
TXN-567E33C7,2078.42,GBP,CUST-8571,2024-12-29 18:48:00,settled,2011-CUST-FUNDS-EUR,2024-12-30 18:48:00,GL-76DA5A34
TXN-1B16DF42,1004.3,EUR,CUST-5742,2024-10-10 15:02:00,settled,2011-CUST-FUNDS-EUR,2024-10-11 15:02:00,GL-8BA445AD
TXN-4F78CA66,4174.58,USD,CUST-9095,2024-10-13 23:29:00,settled,2011-CUST-FUNDS-EUR,2024-10-14 23:29:00,GL-4E4DD4DA
TXN-2DAAA996,143.93,USD,CUST-3523,2024-05-14 09:40:00,refunded,2011-CUST-FUNDS-EUR,2024-05-15 09:40:00,GL-5EE0A8D2
TXN-9BADBCDF,629.64,USD,CUST-7834,2024-04-01 15:58:00,settled,2011-CUST-FUNDS-EUR,2024-04-02 15:58:00,GL-985BC698
TXN-7A35F82F,151.93,USD,CUST-9078,2024-02-04 19:47:00,settled,2011-CUST-FUNDS-EUR,2024-02-05 19:47:00,GL-2EC7ED8F
TXN-188CEFDB,2909.52,GBP,CUST-8144,2024-05-12 20:43:00,refunded,2011-CUST-FUNDS-EUR,2024-05-13 20:43:00,GL-67B8CE23
TXN-5E51F95F,4871.55,USD,CUST-7114,2024-09-19 23:36:00,settled,2011-CUST-FUNDS-EUR,2024-09-20 23:36:00,GL-ECEA6255
TXN-7CFDA9E0,4227.95,USD,CUST-1958,2024-03-15 10:29:00,settled,2011-CUST-FUNDS-EUR,2024-03-16 10:29:00,GL-FF60A757
TXN-181A1511,1793.35,USD,CUST-5467,2024-07-03 13:40:00,settled,2011-CUST-FUNDS-EUR,2024-07-04 13:40:00,GL-0C310757
TXN-DB9C5D0E,253.09,USD,CUST-9677,2024-11-23 02:32:00,settled,2011-CUST-FUNDS-EUR,2024-11-24 02:32:00,GL-7C465D6C
TXN-8BD20FF2,3834.55,USD,CUST-2548,2024-11-02 05:34:00,settled,2011-CUST-FUNDS-EUR,2024-11-03 05:34:00,GL-4DAB1AD5
TXN-A40B2F11,4363.49,USD,CUST-5447,2024-12-16 22:44:00,settled,2011-CUST-FUNDS-EUR,2024-12-17 22:44:00,GL-C6FC9766
TXN-E7BCB4E3,488.21,GBP,CUST-6761,2024-03-14 00:08:00,failed,2011-CUST-FUNDS-EUR,2024-03-15 00:08:00,GL-A06F5640
TXN-9BD9E83F,1414.27,EUR,CUST-7750,2024-06-23 05:06:00,settled,2011-CUST-FUNDS-EUR,2024-06-24 05:06:00,GL-6FF60894
TXN-056498DF,781.23,USD,CUST-4087,2024-10-13 19:44:00,failed,2011-CUST-FUNDS-EUR,2024-10-14 19:44:00,GL-6FAAD13C
TXN-E58F39CA,4231.89,GBP,CUST-2867,2024-08-01 14:58:00,settled,2011-CUST-FUNDS-EUR,2024-08-02 14:58:00,GL-EDF37B74
TXN-751DEE50,591.66,USD,CUST-1284,2024-09-02 11:19:00,settled,2011-CUST-FUNDS-EUR,2024-09-03 11:19:00,GL-578DDA3A
TXN-961AAD13,703.68,EUR,CUST-9570,2024-06-24 05:45:00,settled,2011-CUST-FUNDS-EUR,2024-06-25 05:45:00,GL-8788F45F
TXN-3A8DF005,153.51,USD,CUST-4643,2024-03-06 22:09:00,settled,2011-CUST-FUNDS-EUR,2024-03-07 22:09:00,GL-AB21783B
TXN-AD7D965F,1544.07,USD,CUST-3133,2024-02-10 13:44:00,settled,2011-CUST-FUNDS-EUR,2024-02-11 13:44:00,GL-BD233E1B
TXN-1B91DE95,397.9,EUR,CUST-8065,2024-01-22 06:06:00,settled,2011-CUST-FUNDS-EUR,2024-01-23 06:06:00,GL-6248A43B
TXN-C12D1374,3967.35,GBP,CUST-1971,2024-08-28 03:58:00,settled,2011-CUST-FUNDS-EUR,2024-08-29 03:58:00,GL-7F638199
TXN-64D92BAE,1034.95,USD,CUST-4027,2024-12-09 11:01:00,settled,2011-CUST-FUNDS-EUR,2024-12-10 11:01:00,GL-E1B25406
TXN-1087F78D,736.33,USD,CUST-6698,2024-06-29 05:54:00,failed,2011-CUST-FUNDS-EUR,2024-06-30 05:54:00,GL-E2268984
TXN-E13D2BA6,3906.2,GBP,CUST-4962,2024-09-15 18:04:00,settled,2011-CUST-FUNDS-EUR,2024-09-16 18:04:00,GL-198706F9
TXN-C1BB8B5B,4099.74,USD,CUST-9664,2024-04-21 22:12:00,settled,2011-CUST-FUNDS-EUR,2024-04-22 22:12:00,GL-DBCBA1F9
TXN-606C0A8D,867.15,GBP,CUST-1070,2024-02-20 06:58:00,failed,2011-CUST-FUNDS-EUR,2024-02-21 06:58:00,GL-33F68B34
TXN-505D9144,4257.97,EUR,CUST-7004,2024-12-23 18:11:00,refunded,2011-CUST-FUNDS-EUR,2024-12-24 18:11:00,GL-43A65019
TXN-31A16A77,3370.89,USD,CUST-3963,2024-06-30 12:27:00,settled,2011-CUST-FUNDS-EUR,2024-07-01 12:27:00,GL-DF5CFFFA
TXN-6D381C55,2576.11,EUR,CUST-2848,2024-06-09 03:29:00,settled,2011-CUST-FUNDS-EUR,2024-06-10 03:29:00,GL-B81B127E
TXN-9F092D11,2603.44,EUR,CUST-6918,2024-12-26 09:35:00,settled,2011-CUST-FUNDS-EUR,2024-12-27 09:35:00,GL-3C334C60
TXN-D2853AF6,420.42,EUR,CUST-2895,2024-07-16 09:29:00,failed,2011-CUST-FUNDS-EUR,2024-07-17 09:29:00,GL-AADCC7F9
TXN-3EDB29B5,3683.51,EUR,CUST-4700,2024-10-10 13:18:00,refunded,2011-CUST-FUNDS-EUR,2024-10-11 13:18:00,GL-317E369A
TXN-9E032A57,952.04,USD,CUST-8793,2024-12-13 11:11:00,settled,2011-CUST-FUNDS-EUR,2024-12-14 11:11:00,GL-6AF0033F
TXN-2DF2B41F,4993.63,EUR,CUST-2723,2024-07-21 14:33:00,settled,2011-CUST-FUNDS-EUR,2024-07-22 14:33:00,GL-7B8E9E6D
TXN-277956C2,604.9,EUR,CUST-7563,2024-12-21 18:06:00,settled,2011-CUST-FUNDS-EUR,2024-12-22 18:06:00,GL-A038BF4C
TXN-6165AD04,332.9,USD,CUST-6548,2024-04-12 19:54:00,refunded,2011-CUST-FUNDS-EUR,2024-04-13 19:54:00,GL-9BFDDAC0
TXN-8A2A1C47,622.58,EUR,CUST-9177,2024-05-22 22:49:00,failed,2011-CUST-FUNDS-EUR,2024-05-23 22:49:00,GL-91CF989E
TXN-AE9E3ABB,2972.31,EUR,CUST-6834,2024-08-31 21:38:00,refunded,2011-CUST-FUNDS-EUR,2024-09-01 21:38:00,GL-CBA72EF0
TXN-9829DD46,4937.74,GBP,CUST-5569,2024-03-16 14:06:00,settled,2011-CUST-FUNDS-EUR,2024-03-17 14:06:00,GL-9BE24246
TXN-9634C92A,1260.94,EUR,CUST-4781,2024-11-17 04:01:00,settled,2011-CUST-FUNDS-EUR,2024-11-18 04:01:00,GL-A5694D9D
TXN-6DB452FA,3691.61,USD,CUST-9161,2024-12-13 00:11:00,refunded,2011-CUST-FUNDS-EUR,2024-12-14 00:11:00,GL-898187E1
TXN-4E338780,3026.87,USD,CUST-3502,2024-06-04 19:39:00,settled,2011-CUST-FUNDS-EUR,2024-06-05 19:39:00,GL-6038E504
TXN-26F0CA0F,3803.26,GBP,CUST-9064,2024-08-26 06:18:00,refunded,2011-CUST-FUNDS-EUR,2024-08-27 06:18:00,GL-54A60023
TXN-0ABAEC26,2456.35,USD,CUST-9887,2024-06-24 17:34:00,settled,2011-CUST-FUNDS-EUR,2024-06-25 17:34:00,GL-F06E75B0
TXN-8EED0059,4265.84,EUR,CUST-8531,2024-01-19 01:11:00,failed,2011-CUST-FUNDS-EUR,2024-01-20 01:11:00,GL-32572046
TXN-E7447787,3300.46,USD,CUST-3689,2024-09-08 13:08:00,settled,2011-CUST-FUNDS-EUR,2024-09-09 13:08:00,GL-C16AA0FF
TXN-07C168E4,3581.46,EUR,CUST-2792,2024-10-18 21:31:00,failed,2011-CUST-FUNDS-EUR,2024-10-19 21:31:00,GL-A682D305
TXN-B1D83ABC,3430.02,GBP,CUST-8697,2024-08-31 17:54:00,settled,2011-CUST-FUNDS-EUR,2024-09-01 17:54:00,GL-A6EC2DB7
TXN-345F1F78,2538.36,EUR,CUST-5315,2024-09-10 18:24:00,failed,2011-CUST-FUNDS-EUR,2024-09-11 18:24:00,GL-EE155567
TXN-98B29260,3385.67,USD,CUST-6250,2024-02-01 00:37:00,settled,2011-CUST-FUNDS-EUR,2024-02-02 00:37:00,GL-CA5A4060
TXN-2C3441C1,1909.06,EUR,CUST-6654,2024-07-01 13:22:00,settled,2011-CUST-FUNDS-EUR,2024-07-02 13:22:00,GL-904B880B
TXN-1BF8DFD6,3309.59,USD,CUST-4844,2024-11-27 09:37:00,settled,2011-CUST-FUNDS-EUR,2024-11-28 09:37:00,GL-07A7E1C5
TXN-42D50387,4552.84,USD,CUST-5995,2024-02-28 10:10:00,settled,2011-CUST-FUNDS-EUR,2024-02-29 10:10:00,GL-25E23214
TXN-8416A64B,2696.7,USD,CUST-8551,2024-12-02 13:36:00,failed,2011-CUST-FUNDS-EUR,2024-12-03 13:36:00,GL-BE22B0DA
TXN-4AAA19CF,4508.04,USD,CUST-1334,2024-12-22 15:37:00,settled,2011-CUST-FUNDS-EUR,2024-12-23 15:37:00,GL-E3E577DD
TXN-DCE1FD40,4928.97,EUR,CUST-7394,2024-06-14 18:06:00,refunded,2011-CUST-FUNDS-EUR,2024-06-15 18:06:00,GL-8150D0F6
TXN-F4CA980E,509.28,USD,CUST-6504,2024-09-11 16:51:00,settled,2011-CUST-FUNDS-EUR,2024-09-12 16:51:00,GL-013DD0BB
TXN-36ADA020,841.47,USD,CUST-6952,2024-08-11 06:31:00,settled,2011-CUST-FUNDS-EUR,2024-08-12 06:31:00,GL-7CA29F21
TXN-DB84505D,4203.5,GBP,CUST-4507,2024-05-27 08:03:00,settled,2011-CUST-FUNDS-EUR,2024-05-28 08:03:00,GL-2CA4A431
TXN-CAA7D1E8,4981.18,EUR,CUST-4700,2024-11-15 23:05:00,failed,2011-CUST-FUNDS-EUR,2024-11-16 23:05:00,GL-FF316306
TXN-EC7D8BC0,482.72,USD,CUST-5478,2024-02-04 18:51:00,failed,2011-CUST-FUNDS-EUR,2024-02-05 18:51:00,GL-1A210F53
TXN-A2B27EF3,2381.59,USD,CUST-6690,2024-02-09 20:52:00,settled,2011-CUST-FUNDS-EUR,2024-02-10 20:52:00,GL-9BC15751
TXN-D04E96CD,2528.15,USD,CUST-8092,2024-12-05 17:20:00,settled,2011-CUST-FUNDS-EUR,2024-12-06 17:20:00,GL-992E5A27
TXN-E5B1705B,2077.43,USD,CUST-9443,2024-08-20 21:48:00,failed,2011-CUST-FUNDS-EUR,2024-08-21 21:48:00,GL-A8067573
TXN-5D94D691,911.2,USD,CUST-9457,2024-04-05 18:31:00,settled,2011-CUST-FUNDS-EUR,2024-04-06 18:31:00,GL-5016C451
TXN-3DD54884,3307.42,EUR,CUST-5389,2024-11-22 17:51:00,failed,2011-CUST-FUNDS-EUR,2024-11-23 17:51:00,GL-83FD66A8
TXN-72BD0764,4265.35,EUR,CUST-1981,2024-09-24 06:23:00,refunded,2011-CUST-FUNDS-EUR,2024-09-25 06:23:00,GL-2BB37BE4
TXN-D474725D,747.24,USD,CUST-5919,2024-08-10 13:20:00,settled,2011-CUST-FUNDS-EUR,2024-08-11 13:20:00,GL-CA301C10
TXN-5E5755E6,3173.3,EUR,CUST-5373,2024-05-26 20:10:00,settled,2011-CUST-FUNDS-EUR,2024-05-27 20:10:00,GL-074B304C
TXN-CF88DD6F,3437.41,USD,CUST-7649,2024-05-02 03:09:00,settled,2011-CUST-FUNDS-EUR,2024-05-03 03:09:00,GL-D0F16D89
TXN-9745578A,148.24,USD,CUST-8604,2024-09-05 17:27:00,refunded,2011-CUST-FUNDS-EUR,2024-09-06 17:27:00,GL-F781EF72
TXN-678EA6F2,3238.14,USD,CUST-4309,2024-03-22 08:08:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 08:08:00,GL-7FEAB066
TXN-BEDA2DA3,1299.4,USD,CUST-3883,2024-11-25 01:46:00,refunded,2011-CUST-FUNDS-EUR,2024-11-26 01:46:00,GL-F4629CD1
TXN-E92A3098,3913.35,USD,CUST-2375,2024-06-09 19:19:00,settled,2011-CUST-FUNDS-EUR,2024-06-10 19:19:00,GL-36BC8611
TXN-F95CF03E,4503.87,EUR,CUST-6954,2024-12-09 21:56:00,settled,2011-CUST-FUNDS-EUR,2024-12-10 21:56:00,GL-AEA40F25
