transaction_id,amount,currency,customer_id,created_at,status,adyen_psp_reference,merchant_account,value_in_cents,booking_date
TXN-93799B51,3599.89,USD,CUST-6453,2024-10-01 06:23:00,settled,ADYEN-774121,MerchantAccountUSD,359989,2024-10-02 06:23:00
TXN-D3B4BB26,1706.25,USD,CUST-5814,2024-04-08 23:01:00,settled,ADYEN-414221,MerchantAccountUSD,170625,2024-04-09 23:01:00
TXN-BF65C6B7,3140.0,EUR,CUST-5284,2024-12-27 11:51:00,settled,ADYEN-113068,MerchantAccountUSD,314000,2024-12-28 11:51:00
TXN-C36AC932,33.78,USD,CUST-4808,2024-04-15 07:08:00,refunded,ADYEN-615453,MerchantAccountUSD,3378,2024-04-16 07:08:00
TXN-8D340F3B,400.61,USD,CUST-7052,2024-04-14 05:02:00,settled,ADYEN-461061,MerchantAccountUSD,40061,2024-04-15 05:02:00
TXN-77F9EB98,1214.79,USD,CUST-8287,2024-03-19 06:25:00,settled,ADYEN-491860,MerchantAccountUSD,121479,2024-03-20 06:25:00
TXN-6F5F6E97,1479.9,USD,CUST-8429,2024-05-21 13:44:00,settled,ADYEN-698797,MerchantAccountUSD,147990,2024-05-22 13:44:00
TXN-CD6A37BB,4352.58,USD,CUST-3711,2024-08-12 16:24:00,failed,ADYEN-590936,MerchantAccountUSD,435258,2024-08-13 16:24:00
TXN-8A86AE1C,2174.69,USD,CUST-1356,2024-03-24 03:28:00,settled,ADYEN-663699,MerchantAccountUSD,217469,2024-03-25 03:28:00
TXN-E9FFE1E9,2610.36,USD,CUST-8801,2024-02-19 14:46:00,refunded,ADYEN-931148,MerchantAccountUSD,261036,2024-02-20 14:46:00
TXN-DB1DD41A,786.34,GBP,CUST-1815,2024-12-11 02:17:00,refunded,ADYEN-558168,MerchantAccountUSD,78634,2024-12-12 02:17:00
TXN-A355653B,1268.79,EUR,CUST-6956,2024-06-20 09:07:00,settled,ADYEN-276388,MerchantAccountUSD,126879,2024-06-21 09:07:00
TXN-DD64E0BE,2092.99,USD,CUST-2361,2024-06-26 23:18:00,settled,ADYEN-175345,MerchantAccountUSD,209298,2024-06-27 23:18:00
TXN-8EC4AFC6,4189.81,GBP,CUST-8851,2024-09-05 09:29:00,refunded,ADYEN-993256,MerchantAccountUSD,418981,2024-09-06 09:29:00
TXN-5088EF67,2123.56,USD,CUST-4133,2024-01-29 22:56:00,settled,ADYEN-536536,MerchantAccountUSD,212356,2024-01-30 22:56:00
TXN-AB71D246,1881.98,GBP,CUST-8878,2024-02-06 10:08:00,refunded,ADYEN-325401,MerchantAccountUSD,188198,2024-02-07 10:08:00
TXN-5E55688D,255.29,USD,CUST-3587,2024-03-15 00:02:00,refunded,ADYEN-364608,MerchantAccountUSD,25529,2024-03-16 00:02:00
TXN-83C2D338,4166.45,GBP,CUST-9203,2024-08-31 13:26:00,settled,ADYEN-630531,MerchantAccountUSD,416645,2024-09-01 13:26:00
TXN-53159772,4886.86,EUR,CUST-5888,2024-01-22 14:56:00,settled,ADYEN-420504,MerchantAccountUSD,488685,2024-01-23 14:56:00
TXN-4B01F939,2262.62,USD,CUST-4743,2024-08-04 15:09:00,settled,ADYEN-875405,MerchantAccountUSD,226262,2024-08-05 15:09:00
TXN-662BF0D8,4193.89,USD,CUST-2388,2024-10-22 19:05:00,failed,ADYEN-871980,MerchantAccountUSD,419389,2024-10-23 19:05:00
TXN-9D74E40D,240.61,EUR,CUST-2193,2024-08-21 13:56:00,failed,ADYEN-401920,MerchantAccountUSD,24061,2024-08-22 13:56:00
TXN-6C188048,808.12,USD,CUST-2257,2024-07-16 06:06:00,failed,ADYEN-345657,MerchantAccountUSD,80812,2024-07-17 06:06:00
TXN-AB0783B7,1041.17,USD,CUST-4878,2024-06-24 23:26:00,settled,ADYEN-162233,MerchantAccountUSD,104117,2024-06-25 23:26:00
TXN-42982619,3314.4,EUR,CUST-4549,2024-06-19 17:49:00,settled,ADYEN-449788,MerchantAccountUSD,331440,2024-06-20 17:49:00
TXN-E5C5FE31,739.61,USD,CUST-4699,2024-06-20 04:25:00,settled,ADYEN-323634,MerchantAccountUSD,73961,2024-06-21 04:25:00
TXN-BE5BE4E3,1237.89,USD,CUST-6202,2024-10-23 02:01:00,refunded,ADYEN-415776,MerchantAccountUSD,123789,2024-10-24 02:01:00
TXN-A133B6C1,588.87,USD,CUST-2601,2024-10-25 21:19:00,settled,ADYEN-373430,MerchantAccountUSD,58887,2024-10-26 21:19:00
TXN-EA14298A,1500.99,GBP,CUST-1953,2024-04-16 08:57:00,failed,ADYEN-889299,MerchantAccountUSD,150099,2024-04-17 08:57:00
TXN-176B525E,1854.23,USD,CUST-1659,2024-09-24 04:07:00,settled,ADYEN-765005,MerchantAccountUSD,185423,2024-09-25 04:07:00
TXN-49993E68,1499.31,USD,CUST-6665,2024-04-17 11:37:00,refunded,ADYEN-602022,MerchantAccountUSD,149931,2024-04-18 11:37:00
TXN-E499875C,1101.35,USD,CUST-2763,2024-12-03 06:09:00,settled,ADYEN-453007,MerchantAccountUSD,110134,2024-12-04 06:09:00
TXN-4A621E82,1679.98,EUR,CUST-9615,2024-11-09 23:50:00,failed,ADYEN-471755,MerchantAccountUSD,167998,2024-11-10 23:50:00
TXN-16638B6C,2962.54,EUR,CUST-4201,2024-10-06 07:09:00,settled,ADYEN-122076,MerchantAccountUSD,296254,2024-10-07 07:09:00
TXN-5F0E33B1,1468.85,GBP,CUST-4090,2024-04-13 00:36:00,settled,ADYEN-931285,MerchantAccountUSD,146885,2024-04-14 00:36:00
TXN-BCDEC07F,227.37,GBP,CUST-5113,2024-05-06 14:49:00,settled,ADYEN-639784,MerchantAccountUSD,22737,2024-05-07 14:49:00
TXN-477C0112,3888.41,USD,CUST-9154,2024-03-17 20:40:00,settled,ADYEN-255003,MerchantAccountUSD,388841,2024-03-18 20:40:00
TXN-93374633,3282.78,EUR,CUST-1200,2024-03-23 10:08:00,failed,ADYEN-340330,MerchantAccountUSD,328278,2024-03-24 10:08:00
TXN-2B26857D,1985.32,GBP,CUST-9993,2024-07-16 23:47:00,failed,ADYEN-681544,MerchantAccountUSD,198532,2024-07-17 23:47:00
TXN-DFAA7BAF,3945.94,USD,CUST-5550,2024-01-18 13:23:00,refunded,ADYEN-252553,MerchantAccountUSD,394594,2024-01-19 13:23:00
TXN-6096E752,3586.59,USD,CUST-9312,2024-05-29 20:08:00,settled,ADYEN-653901,MerchantAccountUSD,358659,2024-05-30 20:08:00
TXN-0275D4BE,4960.05,GBP,CUST-3563,2024-07-28 06:30:00,settled,ADYEN-766067,MerchantAccountUSD,496005,2024-07-29 06:30:00
TXN-B7DC5F28,78.24,EUR,CUST-2527,2024-04-25 03:29:00,settled,ADYEN-659197,MerchantAccountUSD,7823,2024-04-26 03:29:00
TXN-06ABA68A,1060.56,USD,CUST-6981,2024-07-24 08:28:00,settled,ADYEN-685438,MerchantAccountUSD,106056,2024-07-25 08:28:00
TXN-EC8F546E,2662.92,EUR,CUST-9339,2024-08-06 10:50:00,settled,ADYEN-202205,MerchantAccountUSD,266292,2024-08-07 10:50:00
TXN-E5DF201A,1011.81,USD,CUST-2344,2024-11-18 06:04:00,settled,ADYEN-513293,MerchantAccountUSD,101181,2024-11-19 06:04:00
TXN-4342754B,1232.56,USD,CUST-4946,2024-07-22 15:19:00,failed,ADYEN-184078,MerchantAccountUSD,123256,2024-07-23 15:19:00
TXN-8D21E290,3803.32,USD,CUST-8985,2024-01-23 20:37:00,settled,ADYEN-344309,MerchantAccountUSD,380332,2024-01-24 20:37:00
TXN-22116931,4031.15,USD,CUST-7928,2024-04-21 04:06:00,settled,ADYEN-579379,MerchantAccountUSD,403115,2024-04-22 04:06:00
TXN-86803BA2,2574.53,USD,CUST-4415,2024-01-06 00:33:00,settled,ADYEN-784660,MerchantAccountUSD,257453,2024-01-07 00:33:00
TXN-8EAD93AF,3529.11,USD,CUST-4332,2024-12-21 15:51:00,refunded,ADYEN-189387,MerchantAccountUSD,352911,2024-12-22 15:51:00
TXN-7E33FC49,3584.17,GBP,CUST-3814,2024-02-02 07:10:00,refunded,ADYEN-709451,MerchantAccountUSD,358417,2024-02-03 07:10:00
TXN-39671861,3059.97,USD,CUST-1635,2024-08-02 22:16:00,failed,ADYEN-442978,MerchantAccountUSD,305997,2024-08-03 22:16:00
TXN-EBD930C8,2359.41,GBP,CUST-6000,2024-05-05 03:49:00,settled,ADYEN-817363,MerchantAccountUSD,235941,2024-05-06 03:49:00
TXN-85078650,274.19,GBP,CUST-5813,2024-01-03 14:36:00,failed,ADYEN-640437,MerchantAccountUSD,27419,2024-01-04 14:36:00
TXN-4B48383D,3190.63,USD,CUST-6873,2024-11-18 02:06:00,settled,ADYEN-661387,MerchantAccountUSD,319063,2024-11-19 02:06:00
TXN-9ED7610C,660.14,EUR,CUST-3743,2024-07-21 02:35:00,failed,ADYEN-998153,MerchantAccountUSD,66014,2024-07-22 02:35:00
TXN-E2441D88,532.39,USD,CUST-5176,2024-04-02 22:36:00,settled,ADYEN-910628,MerchantAccountUSD,53239,2024-04-03 22:36:00
TXN-A59D43BD,3159.75,USD,CUST-2920,2024-06-24 11:30:00,failed,ADYEN-130246,MerchantAccountUSD,315975,2024-06-25 11:30:00
TXN-B7A293DC,447.01,USD,CUST-6207,2024-11-28 13:46:00,settled,ADYEN-614412,MerchantAccountUSD,44701,2024-11-29 13:46:00
TXN-43D3C703,2603.33,EUR,CUST-9069,2024-04-02 19:14:00,settled,ADYEN-336700,MerchantAccountUSD,260333,2024-04-03 19:14:00
TXN-A8C8B280,529.32,USD,CUST-6976,2024-10-11 09:46:00,settled,ADYEN-929685,MerchantAccountUSD,52932,2024-10-12 09:46:00
TXN-F538D527,2007.24,USD,CUST-3643,2024-06-27 10:00:00,settled,ADYEN-970627,MerchantAccountUSD,200724,2024-06-28 10:00:00
TXN-8BC4C9D6,3358.91,USD,CUST-3446,2024-03-21 08:07:00,settled,ADYEN-958169,MerchantAccountUSD,335891,2024-03-22 08:07:00
TXN-E224C58F,3220.95,USD,CUST-3461,2024-04-05 05:23:00,failed,ADYEN-250499,MerchantAccountUSD,322095,2024-04-06 05:23:00
TXN-6432152C,854.64,GBP,CUST-9000,2024-04-04 17:41:00,settled,ADYEN-608091,MerchantAccountUSD,85464,2024-04-05 17:41:00
TXN-583E642E,3211.78,USD,CUST-9000,2024-03-27 07:45:00,failed,ADYEN-227968,MerchantAccountUSD,321178,2024-03-28 07:45:00
TXN-8B287E47,3540.36,EUR,CUST-3490,2024-04-25 02:52:00,refunded,ADYEN-422513,MerchantAccountUSD,354036,2024-04-26 02:52:00
TXN-C12D1374,3967.35,GBP,CUST-1971,2024-08-28 03:58:00,settled,ADYEN-499344,MerchantAccountUSD,396735,2024-08-29 03:58:00
TXN-05974B4E,2813.67,EUR,CUST-9506,2024-04-15 15:39:00,settled,ADYEN-334105,MerchantAccountUSD,281367,2024-04-16 15:39:00
TXN-7D22D85D,2938.04,USD,CUST-7877,2024-12-23 20:40:00,settled,ADYEN-465629,MerchantAccountUSD,293804,2024-12-24 20:40:00
TXN-80D71466,1694.17,USD,CUST-2734,2024-09-22 05:31:00,refunded,ADYEN-459900,MerchantAccountUSD,169417,2024-09-23 05:31:00
TXN-DB84505D,4203.5,GBP,CUST-4507,2024-05-27 08:03:00,settled,ADYEN-408510,MerchantAccountUSD,420350,2024-05-28 08:03:00
TXN-00BE1AA9,2094.72,EUR,CUST-1789,2024-07-09 00:44:00,settled,ADYEN-249419,MerchantAccountUSD,209471,2024-07-10 00:44:00
TXN-5510AA4C,3210.66,USD,CUST-6707,2024-05-25 01:04:00,settled,ADYEN-659978,MerchantAccountUSD,321066,2024-05-26 01:04:00
TXN-3F35A62B,4379.6,GBP,CUST-7365,2024-07-11 01:19:00,refunded,ADYEN-420298,MerchantAccountUSD,437960,2024-07-12 01:19:00
TXN-588DC0E8,2722.07,USD,CUST-9084,2024-05-01 06:37:00,refunded,ADYEN-555912,MerchantAccountUSD,272207,2024-05-02 06:37:00
TXN-E922CAF7,2226.59,EUR,CUST-9342,2024-05-05 06:01:00,refunded,ADYEN-954322,MerchantAccountUSD,222659,2024-05-06 06:01:00
TXN-AB8BB0EF,2714.8,USD,CUST-8231,2024-10-06 06:27:00,settled,ADYEN-645014,MerchantAccountUSD,271480,2024-10-07 06:27:00
TXN-CAF493C6,3519.49,GBP,CUST-1399,2024-08-20 14:49:00,settled,ADYEN-956499,MerchantAccountUSD,351949,2024-08-21 14:49:00
TXN-9B000936,122.01,USD,CUST-3095,2024-10-20 18:10:00,settled,ADYEN-534220,MerchantAccountUSD,12201,2024-10-21 18:10:00
TXN-06038026,1987.11,USD,CUST-6815,2024-01-17 06:07:00,settled,ADYEN-325136,MerchantAccountUSD,198711,2024-01-18 06:07:00
TXN-0022F9E5,4672.53,USD,CUST-1841,2024-01-02 15:11:00,settled,ADYEN-897876,MerchantAccountUSD,467253,2024-01-03 15:11:00
TXN-24887C22,1327.55,USD,CUST-7690,2024-11-09 09:20:00,settled,ADYEN-762458,MerchantAccountUSD,132755,2024-11-10 09:20:00
TXN-E16304A7,3752.26,USD,CUST-2678,2024-03-16 02:33:00,refunded,ADYEN-848929,MerchantAccountUSD,375226,2024-03-17 02:33:00
TXN-3D404B39,2860.72,EUR,CUST-8185,2024-07-01 18:47:00,failed,ADYEN-913383,MerchantAccountUSD,286072,2024-07-02 18:47:00
TXN-0570DA93,907.72,USD,CUST-8035,2024-04-05 11:15:00,settled,ADYEN-967522,MerchantAccountUSD,90772,2024-04-06 11:15:00
TXN-7551DBD8,696.71,USD,CUST-3835,2024-02-16 13:24:00,settled,ADYEN-669371,MerchantAccountUSD,69671,2024-02-17 13:24:00
TXN-3DC81404,513.6,USD,CUST-4665,2024-08-30 06:48:00,settled,ADYEN-565468,MerchantAccountUSD,51360,2024-08-31 06:48:00
TXN-A8919CF9,638.27,EUR,CUST-6966,2024-07-05 06:31:00,refunded,ADYEN-285821,MerchantAccountUSD,63827,2024-07-06 06:31:00
TXN-0B4B36DB,2673.85,GBP,CUST-4357,2024-01-15 09:39:00,settled,ADYEN-155126,MerchantAccountUSD,267385,2024-01-16 09:39:00
TXN-DEF8D0BC,2620.88,USD,CUST-7754,2024-07-01 23:21:00,failed,ADYEN-319445,MerchantAccountUSD,262088,2024-07-02 23:21:00
TXN-3958B787,491.2,USD,CUST-3511,2024-02-18 14:27:00,settled,ADYEN-274930,MerchantAccountUSD,49120,2024-02-19 14:27:00
TXN-A992766A,1098.06,USD,CUST-1714,2024-10-28 01:57:00,settled,ADYEN-309092,MerchantAccountUSD,109806,2024-10-29 01:57:00
TXN-ABBACAFF,2420.57,EUR,CUST-2850,2024-07-29 14:02:00,settled,ADYEN-650788,MerchantAccountUSD,242057,2024-07-30 14:02:00
TXN-D11DC5C2,4204.08,USD,CUST-7446,2024-06-27 09:26:00,refunded,ADYEN-333749,MerchantAccountUSD,420408,2024-06-28 09:26:00
TXN-674168A7,2282.65,USD,CUST-3953,2024-01-31 22:11:00,settled,ADYEN-901444,MerchantAccountUSD,228265,2024-02-01 22:11:00
TXN-A14FBD22,2354.66,USD,CUST-7390,2024-12-18 22:31:00,settled,ADYEN-262435,MerchantAccountUSD,235466,2024-12-19 22:31:00
TXN-94C52678,333.36,EUR,CUST-1951,2024-10-12 18:19:00,settled,ADYEN-888631,MerchantAccountUSD,33336,2024-10-13 18:19:00
TXN-51073CF3,451.26,USD,CUST-5954,2024-05-04 18:32:00,settled,ADYEN-232973,MerchantAccountUSD,45126,2024-05-05 18:32:00
TXN-16D7C570,520.85,USD,CUST-6217,2024-01-02 04:46:00,settled,ADYEN-604842,MerchantAccountUSD,52085,2024-01-03 04:46:00
TXN-4E3640B3,1182.76,GBP,CUST-3769,2024-07-04 07:11:00,settled,ADYEN-163488,MerchantAccountUSD,118276,2024-07-05 07:11:00
TXN-CAEEF7A3,4008.06,USD,CUST-6582,2024-11-14 18:01:00,settled,ADYEN-427351,MerchantAccountUSD,400806,2024-11-15 18:01:00
TXN-EFE973EB,3354.97,USD,CUST-7950,2024-02-23 06:34:00,refunded,ADYEN-739206,MerchantAccountUSD,335497,2024-02-24 06:34:00
TXN-2AD896CA,899.06,USD,CUST-1793,2024-07-11 01:23:00,refunded,ADYEN-374292,MerchantAccountUSD,89906,2024-07-12 01:23:00
TXN-7BAB55F2,4724.77,EUR,CUST-6466,2024-01-12 21:30:00,settled,ADYEN-350678,MerchantAccountUSD,472477,2024-01-13 21:30:00
TXN-4AFB9DD8,4464.39,EUR,CUST-8130,2024-06-11 10:12:00,settled,ADYEN-247437,MerchantAccountUSD,446439,2024-06-12 10:12:00
TXN-A2DEBFD8,3472.88,GBP,CUST-7401,2024-05-07 18:36:00,refunded,ADYEN-600081,MerchantAccountUSD,347288,2024-05-08 18:36:00
TXN-1E64E625,4223.46,EUR,CUST-6531,2024-09-30 15:18:00,settled,ADYEN-828125,MerchantAccountUSD,422346,2024-10-01 15:18:00
TXN-B2F324E2,1302.65,GBP,CUST-1566,2024-10-26 07:11:00,settled,ADYEN-406711,MerchantAccountUSD,130265,2024-10-27 07:11:00
TXN-3CD31DCF,3642.58,EUR,CUST-1327,2024-12-17 03:24:00,refunded,ADYEN-129792,MerchantAccountUSD,364258,2024-12-18 03:24:00
TXN-284DE101,3463.79,USD,CUST-5526,2024-05-18 06:13:00,settled,ADYEN-267749,MerchantAccountUSD,346379,2024-05-19 06:13:00
TXN-782B5D30,1612.88,GBP,CUST-2546,2024-07-24 10:49:00,settled,ADYEN-498200,MerchantAccountUSD,161288,2024-07-25 10:49:00
TXN-CBC4DC99,963.35,USD,CUST-2028,2024-06-30 22:14:00,settled,ADYEN-469694,MerchantAccountUSD,96335,2024-07-01 22:14:00
TXN-CD14EBB9,2041.55,USD,CUST-6900,2024-07-28 17:51:00,refunded,ADYEN-459508,MerchantAccountUSD,204155,2024-07-29 17:51:00
TXN-36303C17,1251.16,EUR,CUST-7923,2024-07-23 03:57:00,settled,ADYEN-676340,MerchantAccountUSD,125116,2024-07-24 03:57:00
TXN-D4E8604A,2726.42,GBP,CUST-2596,2024-12-09 11:28:00,settled,ADYEN-439448,MerchantAccountUSD,272642,2024-12-10 11:28:00
TXN-1AB84737,2853.89,USD,CUST-7213,2024-11-21 08:08:00,settled,ADYEN-747063,MerchantAccountUSD,285389,2024-11-22 08:08:00
TXN-A469B2B9,4472.54,USD,CUST-7913,2024-12-20 06:50:00,settled,ADYEN-289327,MerchantAccountUSD,447254,2024-12-21 06:50:00
TXN-BB6269C8,1771.17,USD,CUST-8019,2024-09-06 07:23:00,settled,ADYEN-375048,MerchantAccountUSD,177117,2024-09-07 07:23:00
TXN-35BCA7C9,782.03,USD,CUST-8542,2024-07-01 04:08:00,settled,ADYEN-484519,MerchantAccountUSD,78203,2024-07-02 04:08:00
TXN-36467345,567.85,USD,CUST-8145,2024-03-15 05:04:00,settled,ADYEN-686897,MerchantAccountUSD,56785,2024-03-16 05:04:00
TXN-9BD9E83F,1414.27,EUR,CUST-7750,2024-06-23 05:06:00,settled,ADYEN-152756,MerchantAccountUSD,141427,2024-06-24 05:06:00
TXN-FBA68CE8,4420.82,USD,CUST-5282,2024-12-28 14:17:00,settled,ADYEN-273536,MerchantAccountUSD,442082,2024-12-29 14:17:00
TXN-80186410,3022.92,USD,CUST-9516,2024-02-19 07:13:00,settled,ADYEN-347075,MerchantAccountUSD,302292,2024-02-20 07:13:00
TXN-583E403E,3397.78,EUR,CUST-8663,2024-01-02 06:58:00,settled,ADYEN-856184,MerchantAccountUSD,339778,2024-01-03 06:58:00
TXN-A335AD8B,2724.81,USD,CUST-4509,2024-12-25 12:57:00,settled,ADYEN-861917,MerchantAccountUSD,272481,2024-12-26 12:57:00
TXN-BC0C0EB6,2016.11,GBP,CUST-4261,2024-04-16 01:15:00,failed,ADYEN-359892,MerchantAccountUSD,201611,2024-04-17 01:15:00
TXN-5F81D71D,156.48,USD,CUST-6098,2024-12-20 18:07:00,settled,ADYEN-226549,MerchantAccountUSD,15647,2024-12-21 18:07:00
TXN-A9DD2C03,4266.6,USD,CUST-5386,2024-03-03 22:20:00,settled,ADYEN-130545,MerchantAccountUSD,426660,2024-03-04 22:20:00
TXN-9B1B10FB,3632.26,USD,CUST-2962,2024-11-15 01:50:00,settled,ADYEN-632391,MerchantAccountUSD,363226,2024-11-16 01:50:00
TXN-78B661C7,2223.96,USD,CUST-1474,2024-01-24 10:50:00,settled,ADYEN-204255,MerchantAccountUSD,222396,2024-01-25 10:50:00
TXN-B7AC8DBA,2443.15,EUR,CUST-2103,2024-07-15 16:02:00,failed,ADYEN-628872,MerchantAccountUSD,244315,2024-07-16 16:02:00
TXN-CADB38A0,1517.08,EUR,CUST-1845,2024-01-23 14:05:00,failed,ADYEN-471474,MerchantAccountUSD,151708,2024-01-24 14:05:00
TXN-4AAA19CF,4508.04,USD,CUST-1334,2024-12-22 15:37:00,settled,ADYEN-779169,MerchantAccountUSD,450804,2024-12-23 15:37:00
TXN-B0BB76B9,4236.33,EUR,CUST-6233,2024-08-19 15:55:00,settled,ADYEN-392973,MerchantAccountUSD,423633,2024-08-20 15:55:00
TXN-9C07BCED,1342.31,USD,CUST-3281,2024-12-27 17:58:00,settled,ADYEN-855788,MerchantAccountUSD,134231,2024-12-28 17:58:00
TXN-6188326F,1993.65,USD,CUST-7686,2024-01-27 20:15:00,settled,ADYEN-662401,MerchantAccountUSD,199365,2024-01-28 20:15:00
TXN-1F9B331D,2123.16,GBP,CUST-7158,2024-05-04 14:08:00,settled,ADYEN-865218,MerchantAccountUSD,212316,2024-05-05 14:08:00
TXN-2F241D1B,2706.13,USD,CUST-8613,2024-08-10 21:56:00,settled,ADYEN-125024,MerchantAccountUSD,270613,2024-08-11 21:56:00
TXN-CCBB8E5F,1240.53,USD,CUST-3452,2024-10-13 05:14:00,failed,ADYEN-957480,MerchantAccountUSD,124053,2024-10-14 05:14:00
TXN-0338245A,2541.57,EUR,CUST-1497,2024-11-14 01:59:00,failed,ADYEN-441603,MerchantAccountUSD,254157,2024-11-15 01:59:00
TXN-C0489246,1363.76,USD,CUST-3306,2024-12-11 20:30:00,failed,ADYEN-882533,MerchantAccountUSD,136376,2024-12-12 20:30:00
TXN-179601FD,632.88,EUR,CUST-2291,2024-10-09 09:53:00,failed,ADYEN-814815,MerchantAccountUSD,63288,2024-10-10 09:53:00
TXN-80E71DE8,509.67,USD,CUST-5366,2024-09-30 23:03:00,settled,ADYEN-925303,MerchantAccountUSD,50967,2024-10-01 23:03:00
TXN-652905CE,1278.9,GBP,CUST-3644,2024-01-07 03:49:00,settled,ADYEN-197424,MerchantAccountUSD,127890,2024-01-08 03:49:00
TXN-84D7C6EC,2942.88,USD,CUST-4005,2024-10-21 20:35:00,settled,ADYEN-365455,MerchantAccountUSD,294288,2024-10-22 20:35:00
TXN-C678F18B,2307.87,USD,CUST-1937,2024-08-29 18:59:00,settled,ADYEN-347093,MerchantAccountUSD,230787,2024-08-30 18:59:00
TXN-4CD15538,4492.97,USD,CUST-1380,2024-07-14 16:04:00,settled,ADYEN-791426,MerchantAccountUSD,449297,2024-07-15 16:04:00
TXN-295CC144,4020.57,USD,CUST-7681,2024-08-13 09:39:00,settled,ADYEN-641279,MerchantAccountUSD,402057,2024-08-14 09:39:00
TXN-BC0254FD,4673.17,GBP,CUST-4132,2024-12-16 09:35:00,failed,ADYEN-647321,MerchantAccountUSD,467317,2024-12-17 09:35:00
TXN-62D1A6A8,3055.49,USD,CUST-8210,2024-06-28 23:13:00,settled,ADYEN-844898,MerchantAccountUSD,305549,2024-06-29 23:13:00
TXN-1346EA7A,3122.21,EUR,CUST-1309,2024-01-05 07:20:00,refunded,ADYEN-284367,MerchantAccountUSD,312221,2024-01-06 07:20:00
TXN-1F29D784,4364.05,EUR,CUST-6951,2024-02-08 18:12:00,refunded,ADYEN-596755,MerchantAccountUSD,436405,2024-02-09 18:12:00
TXN-510D365B,1655.01,GBP,CUST-4087,2024-10-19 02:52:00,settled,ADYEN-336381,MerchantAccountUSD,165501,2024-10-20 02:52:00
TXN-51F1BB16,1034.07,USD,CUST-7850,2024-07-23 13:54:00,settled,ADYEN-611783,MerchantAccountUSD,103407,2024-07-24 13:54:00
TXN-B4BBB0AC,1881.13,USD,CUST-2546,2024-09-09 23:15:00,failed,ADYEN-766652,MerchantAccountUSD,188113,2024-09-10 23:15:00
TXN-F8C9A4E7,810.26,GBP,CUST-9132,2024-04-16 22:59:00,refunded,ADYEN-911767,MerchantAccountUSD,81026,2024-04-17 22:59:00
TXN-6A406F01,2652.77,USD,CUST-7611,2024-09-09 00:31:00,settled,ADYEN-977228,MerchantAccountUSD,265277,2024-09-10 00:31:00
TXN-3A43BB16,3700.8,USD,CUST-8343,2024-12-18 10:26:00,refunded,ADYEN-379521,MerchantAccountUSD,370080,2024-12-19 10:26:00
TXN-1270CB20,2276.19,USD,CUST-2555,2024-01-18 23:57:00,failed,ADYEN-706292,MerchantAccountUSD,227619,2024-01-19 23:57:00
TXN-5304E9A1,1274.9,EUR,CUST-6014,2024-09-28 15:02:00,settled,ADYEN-148374,MerchantAccountUSD,127490,2024-09-29 15:02:00
TXN-118DF7B9,2187.49,GBP,CUST-8812,2024-02-03 01:53:00,settled,ADYEN-714770,MerchantAccountUSD,218748,2024-02-04 01:53:00
TXN-705215BE,3960.36,GBP,CUST-1578,2024-06-27 05:33:00,settled,ADYEN-701055,MerchantAccountUSD,396036,2024-06-28 05:33:00
TXN-C409DFFC,1303.26,USD,CUST-2078,2024-02-09 12:02:00,failed,ADYEN-371800,MerchantAccountUSD,130326,2024-02-10 12:02:00
TXN-899D15BB,3397.69,USD,CUST-4222,2024-02-10 14:48:00,settled,ADYEN-788579,MerchantAccountUSD,339769,2024-02-11 14:48:00
TXN-9DD03C76,3841.22,GBP,CUST-3905,2024-11-07 07:51:00,settled,ADYEN-393680,MerchantAccountUSD,384122,2024-11-08 07:51:00
TXN-79A76BD8,384.81,USD,CUST-5912,2024-07-27 00:01:00,settled,ADYEN-621512,MerchantAccountUSD,38481,2024-07-28 00:01:00
TXN-790F4B93,1136.89,USD,CUST-5853,2024-12-30 02:22:00,failed,ADYEN-195558,MerchantAccountUSD,113689,2024-12-31 02:22:00
TXN-CD17BE28,2591.57,USD,CUST-8796,2024-05-19 14:28:00,refunded,ADYEN-660095,MerchantAccountUSD,259157,2024-05-20 14:28:00
TXN-E6655AA5,2627.15,USD,CUST-5066,2024-08-31 07:53:00,settled,ADYEN-772505,MerchantAccountUSD,262715,2024-09-01 07:53:00
TXN-3443A76F,1416.2,EUR,CUST-8809,2024-05-12 22:23:00,settled,ADYEN-914787,MerchantAccountUSD,141620,2024-05-13 22:23:00
TXN-DCCB7EE7,1859.21,GBP,CUST-1877,2024-04-15 12:21:00,settled,ADYEN-169191,MerchantAccountUSD,185921,2024-04-16 12:21:00
TXN-0113B65F,897.12,GBP,CUST-7795,2024-03-13 14:27:00,settled,ADYEN-857059,MerchantAccountUSD,89712,2024-03-14 14:27:00
TXN-8FB925AA,785.5,EUR,CUST-4442,2024-03-10 02:15:00,settled,ADYEN-311683,MerchantAccountUSD,78550,2024-03-11 02:15:00
TXN-6FADD8F3,2532.78,EUR,CUST-9123,2024-03-25 02:48:00,refunded,ADYEN-966938,MerchantAccountUSD,253278,2024-03-26 02:48:00
TXN-3CE6EC44,3409.14,EUR,CUST-8767,2024-04-13 01:48:00,refunded,ADYEN-251253,MerchantAccountUSD,340914,2024-04-14 01:48:00
TXN-F8464A86,3601.36,USD,CUST-2636,2024-11-16 17:10:00,settled,ADYEN-410576,MerchantAccountUSD,360136,2024-11-17 17:10:00
